Name,ID,Has Item,Mod,Class
mod_ecru_MapleTree:ecru_BlockMiniStairs1,832,true,null,ecru.MapleTree.block.ecru_BlockMiniStairs
mod_ecru_MapleTree:ecru_BlockMiniStairs2,833,true,null,ecru.MapleTree.block.ecru_BlockMiniStairs
mod_ecru_MapleTree:ecru_BlockMiniStairs3,834,true,null,ecru.MapleTree.block.ecru_BlockMiniStairs
mod_ecru_MapleTree:ecru_BlockSunFlower,835,true,null,ecru.MapleTree.block.ecru_BlockSunFlower
mod_ecru_MapleTree:ecru_BlockPetal,836,true,null,ecru.MapleTree.block.ecru_BlockPetal
mod_ecru_MapleTree:ecru_BlockOreFlower,837,true,null,ecru.MapleTree.block.ecru_BlockOreFlower
mod_ecru_MapleTree:ecru_BlockOreFlowerIron,838,true,null,ecru.MapleTree.block.ecru_BlockOreFlowerIron
mod_ecru_MapleTree:ecru_BlockOreFlowerGold,839,true,null,ecru.MapleTree.block.ecru_BlockOreFlowerGold
mod_ecru_MapleTree:ecru_BlockCropsAzuki,840,true,null,ecru.MapleTree.block.ecru_BlockCropsAzuki
mod_ecru_MapleTree:ecru_BlockCropsStickyRice,841,true,null,ecru.MapleTree.block.ecru_BlockCropsStickyRice
mod_ecru_MapleTree:ecru_BlockCropsRapeseed,842,true,null,ecru.MapleTree.block.ecru_BlockCropsRapeseed
mod_ecru_MapleTree:ecru_BlockChestnutsBurrs,843,true,null,ecru.MapleTree.block.ecru_BlockChestnutsBurrs
mod_ecru_MapleTree:ecru_BlockCropsCabbage,844,true,null,ecru.MapleTree.block.ecru_BlockCropsCabbage
mod_ecru_MapleTree:ecru_BlockGrainHopper,845,true,null,ecru.MapleTree.block.ecru_BlockGrainHopper
mod_ecru_MapleTree:ecru_BlockBiofuelPD,846,true,null,ecru.MapleTree.block.ecru_BlockBiofuelPD
mod_ecru_MapleTree:ecru_BlockHumanPowerDrive,847,true,null,ecru.MapleTree.block.ecru_BlockHumanPowerDrive
mod_ecru_MapleTree:ecru_BlockPowerShaftGear,848,true,null,ecru.MapleTree.block.ecru_BlockPowerShaftGear
mod_ecru_MapleTree:ecru_BlockPowerShaft,849,true,null,ecru.MapleTree.block.ecru_BlockPowerShaft
mod_ecru_MapleTree:ecru_ItemMarbleJewel0.class,850,true,null,ecru.MapleTree.block.ecru_BlockMarbleJewel
mod_ecru_MapleTree:ecru_ItemMarbleJewel1.class,851,true,null,ecru.MapleTree.block.ecru_BlockMarbleJewel
mod_ecru_MapleTree:ecru_ItemMarbleJewel2.class,852,true,null,ecru.MapleTree.block.ecru_BlockMarbleJewel
mod_ecru_MapleTree:ecru_ItemMarbleJewel3.class,853,true,null,ecru.MapleTree.block.ecru_BlockMarbleJewel
mod_ecru_MapleTree:ecru_ItemMarbleJewel4.class,854,true,null,ecru.MapleTree.block.ecru_BlockMarbleJewel
mod_ecru_MapleTree:ecru_ItemMarbleJewel5.class,855,true,null,ecru.MapleTree.block.ecru_BlockMarbleJewel
mod_ecru_MapleTree:ecru_ItemMarbleJewel6.class,856,true,null,ecru.MapleTree.block.ecru_BlockMarbleJewel
mod_ecru_MapleTree:ecru_ItemMarbleJewel7.class,857,true,null,ecru.MapleTree.block.ecru_BlockMarbleJewel
mod_ecru_MapleTree:ecru_ItemMarble.class,858,true,null,ecru.MapleTree.block.ecru_BlockMarble
harvestcraft:cuttingboard,859,true,null,com.pam.harvestcraft.BlockPamCuttingBoard
harvestcraft:pot,860,true,null,com.pam.harvestcraft.BlockPamPot
harvestcraft:beehive,861,true,null,com.pam.harvestcraft.BlockPamBeehive
harvestcraft:apiary,862,true,null,com.pam.harvestcraft.BlockPamApiary
harvestcraft:presser,863,true,null,com.pam.harvestcraft.BlockPamPresser
harvestcraft:sink,864,true,null,com.pam.harvestcraft.BlockPamSink
harvestcraft:salt,865,true,null,com.pam.harvestcraft.BlockPamSalt
harvestcraft:spamcompressedsaltBlockalt,866,true,null,com.pam.harvestcraft.BlockPamSalt
harvestcraft:market,867,true,null,com.pam.harvestcraft.BlockPamMarket
harvestcraft:oven,868,true,null,com.pam.harvestcraft.BlockPamOven
harvestcraft:ovenon,869,true,null,com.pam.harvestcraft.BlockPamOven
harvestcraft:berrygarden,870,true,null,com.pam.harvestcraft.BlockPamNormalGarden
harvestcraft:desertgarden,871,true,null,com.pam.harvestcraft.BlockPamDesertGarden
harvestcraft:grassgarden,872,true,null,com.pam.harvestcraft.BlockPamNormalGarden
harvestcraft:gourdgarden,873,true,null,com.pam.harvestcraft.BlockPamNormalGarden
harvestcraft:groundgarden,874,true,null,com.pam.harvestcraft.BlockPamNormalGarden
harvestcraft:herbgarden,875,true,null,com.pam.harvestcraft.BlockPamNormalGarden
harvestcraft:leafygarden,876,true,null,com.pam.harvestcraft.BlockPamNormalGarden
harvestcraft:mushroomgarden,877,true,null,com.pam.harvestcraft.BlockPamMushroomGarden
harvestcraft:stalkgarden,878,true,null,com.pam.harvestcraft.BlockPamNormalGarden
harvestcraft:textilegarden,879,true,null,com.pam.harvestcraft.BlockPamNormalGarden
harvestcraft:tropicalgarden,880,true,null,com.pam.harvestcraft.BlockPamNormalGarden
harvestcraft:watergarden,881,true,null,com.pam.harvestcraft.BlockPamWaterGarden
harvestcraft:pamApple,882,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pamappleSapling,883,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamAlmond,884,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pamalmondSapling,885,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamApricot,886,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pamapricotSapling,887,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamAvocado,888,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pamavocadoSapling,889,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamBanana,890,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pambananaSapling,891,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamCashew,892,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pamcashewSapling,893,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamCherry,894,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pamcherrySapling,895,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamChestnut,896,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pamchestnutSapling,897,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamCinnamon,898,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pamcinnamonSapling,899,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamCoconut,900,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pamcoconutSapling,901,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamDate,902,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pamdateSapling,903,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamDragonfruit,904,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pamdragonfruitSapling,905,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamDurian,906,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pamdurianSapling,907,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamFig,908,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pamfigSapling,909,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamGrapefruit,910,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pamgrapefruitSapling,911,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamLemon,912,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pamlemonSapling,913,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamLime,914,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pamlimeSapling,915,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamMaple,916,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pammapleSapling,917,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamMango,918,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pammangoSapling,919,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamNutmeg,920,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pamnutmegSapling,921,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamOlive,922,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pamoliveSapling,923,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamOrange,924,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pamorangeSapling,925,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamPapaya,926,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pampapayaSapling,927,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamPaperbark,928,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pampaperbarkSapling,929,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamPeach,930,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pampeachSapling,931,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamPear,932,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pampearSapling,933,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamPecan,934,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pampecanSapling,935,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamPeppercorn,936,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pampeppercornSapling,937,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamPersimmon,938,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pampersimmonSapling,939,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamPistachio,940,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pampistachioSapling,941,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamPlum,942,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pamplumSapling,943,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamPomegranate,944,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pampomegranateSapling,945,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamStarfruit,946,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pamstarfruitSapling,947,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamVanillabean,948,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pamvanillabeanSapling,949,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamWalnut,950,true,null,com.pam.harvestcraft.BlockPamFruit
harvestcraft:pamwalnutSapling,951,true,null,com.pam.harvestcraft.BlockPamSapling
harvestcraft:pamblackberryCrop,952,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamblueberryCrop,953,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamcandleberryCrop,954,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamraspberryCrop,955,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamstrawberryCrop,956,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamcactusfruitCrop,957,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamasparagusCrop,958,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pambarleyCrop,959,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamoatsCrop,960,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamryeCrop,961,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamcornCrop,962,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pambambooshootCrop,963,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamcantaloupeCrop,964,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamcucumberCrop,965,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamwintersquashCrop,966,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamzucchiniCrop,967,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pambeetCrop,968,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamonionCrop,969,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamparsnipCrop,970,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pampeanutCrop,971,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamradishCrop,972,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamrutabagaCrop,973,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamsweetpotatoCrop,974,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamturnipCrop,975,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamrhubarbCrop,976,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamceleryCrop,977,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamgarlicCrop,978,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamgingerCrop,979,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamspiceleafCrop,980,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamtealeafCrop,981,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamcoffeebeanCrop,982,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pammustardseedsCrop,983,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pambroccoliCrop,984,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamcauliflowerCrop,985,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamleekCrop,986,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamlettuceCrop,987,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamscallionCrop,988,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamartichokeCrop,989,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pambrusselsproutCrop,990,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamcabbageCrop,991,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamspinachCrop,992,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamwhitemushroomCrop,993,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pambeanCrop,994,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamsoybeanCrop,995,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pambellpepperCrop,996,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamchilipepperCrop,997,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pameggplantCrop,998,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamokraCrop,999,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pampeasCrop,1000,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamtomatoCrop,1001,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamcottonCrop,1002,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pampineappleCrop,1003,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamgrapeCrop,1004,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamkiwiCrop,1005,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamcranberryCrop,1006,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamriceCrop,1007,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamseaweedCrop,1008,true,null,com.pam.harvestcraft.BlockPamCrop
harvestcraft:pamcandleDeco1,1009,true,null,com.pam.harvestcraft.BlockPamCandleDeco
harvestcraft:pamcandleDeco2,1010,true,null,com.pam.harvestcraft.BlockPamCandleDeco
harvestcraft:pamcandleDeco3,1011,true,null,com.pam.harvestcraft.BlockPamCandleDeco
harvestcraft:pamcandleDeco4,1012,true,null,com.pam.harvestcraft.BlockPamCandleDeco
harvestcraft:pamcandleDeco5,1013,true,null,com.pam.harvestcraft.BlockPamCandleDeco
harvestcraft:pamcandleDeco6,1014,true,null,com.pam.harvestcraft.BlockPamCandleDeco
harvestcraft:pamcandleDeco7,1015,true,null,com.pam.harvestcraft.BlockPamCandleDeco
harvestcraft:pamcandleDeco8,1016,true,null,com.pam.harvestcraft.BlockPamCandleDeco
harvestcraft:pamcandleDeco9,1017,true,null,com.pam.harvestcraft.BlockPamCandleDeco
harvestcraft:pamcandleDeco10,1018,true,null,com.pam.harvestcraft.BlockPamCandleDeco
harvestcraft:pamcandleDeco11,1019,true,null,com.pam.harvestcraft.BlockPamCandleDeco
harvestcraft:pamcandleDeco12,1020,true,null,com.pam.harvestcraft.BlockPamCandleDeco
harvestcraft:pamcandleDeco13,1021,true,null,com.pam.harvestcraft.BlockPamCandleDeco
harvestcraft:pamcandleDeco14,1022,true,null,com.pam.harvestcraft.BlockPamCandleDeco
harvestcraft:pamcandleDeco15,1023,true,null,com.pam.harvestcraft.BlockPamCandleDeco
harvestcraft:pamcandleDeco16,1024,true,null,com.pam.harvestcraft.BlockPamCandleDeco
harvestcraft:pamcarrotCake,1025,true,null,com.pam.harvestcraft.BlockPamCake
harvestcraft:pamcheeseCake,1026,true,null,com.pam.harvestcraft.BlockPamCake
harvestcraft:pamcherrycheeseCake,1027,true,null,com.pam.harvestcraft.BlockPamCake
harvestcraft:pampineappleupsidedownCake,1028,true,null,com.pam.harvestcraft.BlockPamCake
harvestcraft:pamchocolatesprinkleCake,1029,true,null,com.pam.harvestcraft.BlockPamCake
harvestcraft:pamredvelvetCake,1030,true,null,com.pam.harvestcraft.BlockPamCake
harvestcraft:pamlamingtonCake,1031,true,null,com.pam.harvestcraft.BlockPamCake
harvestcraft:pampavlovaCake,1032,true,null,com.pam.harvestcraft.BlockPamCake
harvestcraft:pamholidayCake,1033,true,null,com.pam.harvestcraft.BlockPamCake
harvestcraft:pampumpkincheeseCake,1034,true,null,com.pam.harvestcraft.BlockPamCake
gregtech:gt.blockmachines,1035,true,null,gregtech.common.blocks.GT_Block_Machines
gregtech:gt.blockcasings,1036,true,null,gregtech.common.blocks.GT_Block_Casings1
gregtech:gt.blockcasings2,1037,true,null,gregtech.common.blocks.GT_Block_Casings2
gregtech:gt.blockcasings3,1038,true,null,gregtech.common.blocks.GT_Block_Casings3
gregtech:gt.blockcasings4,1039,true,null,gregtech.common.blocks.GT_Block_Casings4
gregtech:gt.blockgranites,1040,true,null,gregtech.common.blocks.GT_Block_Granites
gregtech:gt.blockconcretes,1041,true,null,gregtech.common.blocks.GT_Block_Concretes
gregtech:gt.blockores,1042,true,null,gregtech.common.blocks.GT_Block_Ores
BambooMod:bamboo,1043,true,null,ruby.bamboo.block.BlockBamboo
BambooMod:bamboosingle,1044,true,null,ruby.bamboo.block.BlockBamboo
BambooMod:bamboo2,1045,true,null,ruby.bamboo.block.BlockBamboo
BambooMod:blockbambooshoot,1046,true,null,ruby.bamboo.block.BlockBambooShoot
BambooMod:singleTexDeco,1047,true,null,ruby.bamboo.block.BlockCustomRenderSingleTexture
BambooMod:kitunebi,1048,true,null,ruby.bamboo.block.BlockKitunebi
BambooMod:jpChest,1049,true,null,ruby.bamboo.block.BlockJpchest
BambooMod:dirSquare,1050,true,null,ruby.bamboo.block.BlockDSquare
BambooMod:halfDirSquare,1051,true,null,ruby.bamboo.block.BlockDSquare
BambooMod:andon,1052,true,null,ruby.bamboo.block.BlockAndon
BambooMod:bambooPanel,1053,true,null,ruby.bamboo.block.BlockBambooPane
BambooMod:sakuraLeaves,1054,true,null,ruby.bamboo.block.BlockSakuraLeaves
BambooMod:sakuraSapling,1055,true,null,ruby.bamboo.block.BlockSakura
BambooMod:kayabukiRoof,1056,true,null,ruby.bamboo.block.BlockKayabukiRoof
BambooMod:spaWater,1057,true,null,ruby.bamboo.block.BlockSpaWater
BambooMod:spaUnit,1058,true,null,ruby.bamboo.block.BlockSpaUnit
BambooMod:sakuraLog,1059,true,null,ruby.bamboo.block.BlockSakuraLog
BambooMod:delude_width,1060,true,null,ruby.bamboo.block.BlockDelude
BambooMod:delude_height,1061,true,null,ruby.bamboo.block.BlockDelude
BambooMod:delude_stair,1062,true,null,ruby.bamboo.block.BlockDeludeStair
BambooMod:campfire,1063,true,null,ruby.bamboo.block.BlockCampfire
BambooMod:deco,1064,true,null,ruby.bamboo.block.BlockDecorations
BambooMod:halfDeco,1065,true,null,ruby.bamboo.block.BlockDecorations
BambooMod:twoDirDeco,1066,true,null,ruby.bamboo.block.BlockTwoDirections
BambooMod:halfTwoDirDeco,1067,true,null,ruby.bamboo.block.BlockTwoDirections
BambooMod:kawara_stair,1068,true,null,ruby.bamboo.block.BlockKawaraStair
BambooMod:wara_stair,1069,true,null,ruby.bamboo.block.BlockKawaraStair
BambooMod:decoCarpet,1070,true,null,ruby.bamboo.block.BlockDecoCarpet
BambooMod:thickSakuraPillar,1071,true,null,ruby.bamboo.block.BlockPillar
BambooMod:thinSakuraPillar,1072,true,null,ruby.bamboo.block.BlockPillar
BambooMod:thickOrcPillar,1073,true,null,ruby.bamboo.block.BlockPillar
BambooMod:thinOrcPillar,1074,true,null,ruby.bamboo.block.BlockPillar
BambooMod:thickSprucePillar,1075,true,null,ruby.bamboo.block.BlockPillar
BambooMod:thinSprucePillar,1076,true,null,ruby.bamboo.block.BlockPillar
BambooMod:thickBirchPillar,1077,true,null,ruby.bamboo.block.BlockPillar
BambooMod:thinBirchPillar,1078,true,null,ruby.bamboo.block.BlockPillar
BambooMod:delude_plate,1079,true,null,ruby.bamboo.block.BlockDeludePressurePlate
BambooMod:ricePlant,1080,true,null,ruby.bamboo.block.BlockRicePlant
BambooMod:bambooMillStone,1081,true,null,ruby.bamboo.block.BlockMillStone
BambooMod:bambooMoss,1082,true,null,ruby.bamboo.block.BlockMoss
BambooMod:bambooMultiPot,1083,true,null,ruby.bamboo.block.BlockMultiPot
BambooMod:blobkbroom,1084,true,null,ruby.bamboo.block.BlockBroom
BambooMod:bamboohuton,1085,true,null,ruby.bamboo.block.BlockHuton
BambooMod:bamboomultiblock,1086,true,null,ruby.bamboo.block.BlockMultiBlock
BambooMod:alphamultiblock,1087,true,null,ruby.bamboo.block.BlockAlphaMultiBlock
BambooMod:sakuracarpet,1088,true,null,ruby.bamboo.block.BlockSakuraCarpet
BambooMod:decoPlaster,1089,true,null,ruby.bamboo.block.BlockDecoPlaster
BambooMod:decoCurvePlaster,1090,true,null,ruby.bamboo.block.BlockDecoPlaster
BambooMod:decoDCurvePlaster,1091,true,null,ruby.bamboo.block.BlockDecoPlaster
BambooMod:seaweed,1092,true,null,ruby.bamboo.block.BlockSeaweedPlant
BambooMod:beanPlant,1093,true,null,ruby.bamboo.block.BlockBeanPlant
BambooMod:tomatoPlant,1094,true,null,ruby.bamboo.block.BlockTamatoPlant
BambooMod:villagerBlock,1095,true,null,ruby.bamboo.block.BlockVillager
BambooMod:crossLamp,1096,true,null,ruby.bamboo.block.BlockCrossLamp
BambooMod:bambooLiangThick,1097,true,null,ruby.bamboo.block.BlockLiangBamboo
BambooMod:bambooLiangVLogThick,1098,true,null,ruby.bamboo.block.BlockLiangVanillaLog
BambooMod:bambooLiangVLog2Thick,1099,true,null,ruby.bamboo.block.BlockLiangVanillaLog2
BambooMod:bambooLiangVWoodThick,1100,true,null,ruby.bamboo.block.BlockLiangVanillaWood
BambooMod:bambooLiangThin,1101,true,null,ruby.bamboo.block.BlockLiangBamboo
BambooMod:bambooLiangVLogThin,1102,true,null,ruby.bamboo.block.BlockLiangVanillaLog
BambooMod:bambooLiangVLog2Thin,1103,true,null,ruby.bamboo.block.BlockLiangVanillaLog2
BambooMod:bambooLiangVWoodThin,1104,true,null,ruby.bamboo.block.BlockLiangVanillaWood
BambooMod:maneki,1105,true,null,ruby.bamboo.block.BlockManeki
GraviSuite:BlockRelocatorPortal,1106,true,null,gravisuite.BlockRelocatorPortal
AdvancedSolarPanel:BlockMolecularTransformer,1107,true,null,advsolar.common.blocks.BlockMolecularTransformer
AdvancedSolarPanel:BlockAdvSolarPanel,1108,true,null,advsolar.common.blocks.BlockAdvSolarPanel
MagicBees:hive,1109,true,null,magicbees.block.BlockHive
MagicBees:effectJar,1110,true,null,magicbees.block.BlockEffectJar
MagicBees:magicApiary,1111,true,null,magicbees.block.BlockMagicApiary
MagicBees:visAuraProvider,1112,true,null,magicbees.block.BlockVisAuraProvider
GrimoireOfGaia:The Sphinx,1113,true,null,gaia.blocks.BlockBustSphinx
GrimoireOfGaia:The Valkyrie,1114,true,null,gaia.blocks.BlockBustValkyrie
GrimoireOfGaia:The Vampire,1115,true,null,gaia.blocks.BlockBustVampire
GrimoireOfGaia:Creeper Girl Doll,1116,true,null,gaia.blocks.BlockDollCreeperGirl
GrimoireOfGaia:Ender Girl Doll,1117,true,null,gaia.blocks.BlockDollEnderGirl
GrimoireOfGaia:Slime Girl Doll,1118,true,null,gaia.blocks.BlockDollSlimeGirl
GrimoireOfGaia:Maid Doll,1119,true,null,gaia.blocks.BlockDollMaid
